,label
3381565,3412
2964806,523
2326816,4213
2992502,4213a
1951207,442
2155497,3412
1947843,4312
3483045,4141
3924105,532
4293042,4312
2787934,433
3831207,4141
3438196,451
2347731,4213a
3298180,415
1747429,343
2652344,4141
3459800,523
2587199,4312
2648659,4123
3056874,4312
3698183,343
3607810,361
1601657,442
1526469,4231t
4375022,352
1728649,415
3820845,3421
2622372,451
3753507,433
2886706,352
2703849,415
2059388,532
2470929,343
3068499,3412
2938241,4213a
3990686,3421
4011541,361
2415207,5212
4074291,4312
3684325,4411
4150571,343
4146405,4411
1682241,4213
3107339,4411
1924220,442
2063208,532
2745678,415
3661454,415
3050572,4213a
2851634,433
2773702,415
3644376,451
3063019,4321
3148050,4411
2307299,4141
2259542,4123
3805959,442
3328182,361
2755271,4312
4311383,4231t
2109345,352
1916171,3421
3091975,4312
2860075,442
1951945,442
2660369,4213
3090965,4312
3861371,442
2336173,4321
2864435,523
1918842,442
2174449,3412
3574671,4213
1763497,4123
3210239,4213
3744243,433
3223084,5212
1792409,4411
2114783,3421
3058709,3412
3513557,352
4227342,4411
2512533,343
3812696,442
2923877,523
2136603,361
3432567,451
4328140,4312
2207727,343
2645541,4123
4108203,3421
2583940,4231t
4276305,4411
3044645,4231t
3379648,451
1677971,451
1576437,523
2954716,523
1628326,352
2256171,343
2161175,3412
3911692,4312
1911201,343
2654773,361
3492624,352
3582032,343
2081903,4141
3377854,532
2094994,343
1737195,415
3015428,532
1652146,451
2651152,4141
3019408,532
2573317,352
2340153,4213
1532056,4312
3503622,4231t
3677666,4213a
1630032,352
1475956,343
1803995,5212
3773794,4411
1727224,442
1818233,451
3068959,3412
3098143,4312
4049176,3412
1582808,4123
3832782,442
3865795,5212
3446655,532
2523153,352
3052019,3412
3637387,532
1981536,4231t
1746054,415
3038927,3412
2660478,361
4317661,4231t
2167735,4231t
2848396,4411
2555067,3412
1534398,4312
4138650,4123
1813631,451
4199108,4141
3455472,3412
3171526,4312
1814565,451
2931120,4213
2137511,361
2290213,4141
3536600,442
2346727,4231t
2522824,415
1695407,361
2411039,4321
2411350,4411
4186746,4321
2817226,433
2574821,352
1937295,4213a
3516779,415
2225408,4411
2035525,343
3474854,415
2175622,3412
3305408,4411
2358421,4213a
2250238,4123
2306932,4141
2631569,361
3096266,4231t
2294859,4312
3248811,4213a
3877594,523
2243070,4123
2692896,5212
4152456,4411
2291125,4141
3695101,5212
1489761,451
2454383,523
2914732,3412
3578920,4213a
2293338,4141
3754597,433
3981754,4312
4264594,343
2207622,4231t
1836681,3421
2168534,3412
1978819,4141
2424161,5212
3463824,4123
3268157,4231t
2203417,4213a
3449414,523
3174710,4141
2545946,352
2404087,5212
3591586,361
2797629,532
2238136,4213
4329049,4312
3134964,4123
2244483,4123
3728815,532
2643933,361
2771848,532
2083557,4141
3585708,4321
2372606,4231t
4158125,4231t
3762076,4213a
3123150,4213
2583374,4231t
3907712,523
4068642,5212
4343009,361
1995717,523
3771704,4411
3423632,343
1672887,4213a
2909729,523
3580497,442
1595642,442
2266363,4123
2427161,343
2569724,352
2078219,3412
3194624,4411
2682748,4321
2861557,523
1636352,523
4298591,4231t
3400873,4213
1771419,4213
2571197,4141
4154992,4411
2511552,4411
1718128,5212
3237801,4321
1970480,523
2204853,4213a
2060035,4411
3246852,352
2001706,523
2297177,4141
2054878,4321
3599850,4231t
1626465,4123
4016082,415
4062863,4231t
3548996,361
4180840,4141
2810793,433
2437300,343
3927808,532
3880565,523
1938195,4213a
4126499,4312
3485738,4213
3386425,451
4360851,451
3712468,442
1571385,523
2001865,4411
4333433,4312
1984426,4231t
2743737,4213a
2620734,451
3241383,4213a
2505686,4312
3314537,433
2969608,3412
2228982,4411
2448278,451
2585214,4231t
1730562,415
2439798,433
2180208,4411
2569004,352
1624817,442
2662157,361
3922268,3421
3828129,442
3490357,4213a
2813163,4141
4286796,4321
3336708,361
3089327,4312
2114933,3421
3041951,3412
2177317,4321
1574230,4123
1744277,532
2228545,3421
3612098,4312
2474734,352
2619310,352
2021316,532
2172962,4312
4104976,3421
2517580,343
2681858,4321
2810250,4123
2258905,4321
2652181,361
4126336,3421
2027367,532
3516801,415
1942755,442
4130152,4213
3513441,352
3645422,451
2255641,343
2626978,361
4020921,3412
3271361,4231t
2195772,3421
3490602,352
1798648,523
2687169,4411
4192506,4141
3780661,433
1862367,433
2229627,3421
3605900,361
1535796,4312
2191713,3421
3006237,4312
1801460,415
3076971,3421
2796211,532
1617286,442
2858746,451
2456083,523
2036759,343
1671082,451
3179828,4411
1803555,5212
1940999,442
1907232,442
4374931,532
3574707,4213
2222306,3421
2588930,352
3929651,4123
2118445,451
3966886,4231t
2222927,4321
3784294,5212
1782334,415
1687338,4213a
3765096,4213a
1671872,451
2910403,523
3187574,4141
2085088,4123
2140266,415
3265410,4231t
1845452,433
3124882,4123
3237260,4213a
1826748,433
2316896,343
1848562,433
1938171,4213a
1722731,433
1719388,5212
3996318,4123
1984690,4231t
1506876,451
4318382,4231t
3494197,352
2835538,4312
3442594,4312
2587013,4312
2214402,3421
3910551,523
3895169,4411
3017842,532
3342573,361
3358928,343
2596237,4411
2912422,3412
2420571,343
3167923,4213a
1810428,442
3347587,3421
4283857,4321
1668291,451
1563275,523
1631181,4123
2713010,523
3064480,3412
2872979,3412
3539436,361
2501180,343
1981682,4231t
2898080,451
3819441,3421
2854584,433
3411112,4213a
3095164,4231t
3884855,4141
2729503,3421
3174117,4321
3026105,3421
3477373,343
3143751,4321
2383774,4231t
3110610,5212
3836104,442
2385666,4231t
2045989,532
3262413,4411
3582096,343
1916496,442
3991554,3421
4188021,4411
2587864,352
1567291,3421
1674662,4231t
3157199,5212
4225772,4411
2144805,3412
3767405,4321
2860765,523
1630740,352
2861318,442
2427876,352
2971072,3412
1703912,361
4073170,3412
3143713,4321
2647893,4123
4257643,4213a
3415324,451
2299020,4321
4111931,3421
3993494,3421
1882700,4411
3483271,352
4042439,4213a
2064838,532
3244822,352
2738016,415
3882112,4213a
3139915,352
2509162,343
4007880,352
2531436,433
4019657,4321
3395430,4141
1780680,415
2892695,451
2799960,433
2579119,4213a
2111108,523
2268804,4411
2795811,532
3018456,532
3199467,4213a
2830860,433
3245251,5212
3136304,4123
4343284,352
3061396,3412
1597440,442
2349947,4213a
1883844,4411
3603421,5212
4182617,4141
1756194,3421
2187716,3412
2772482,532
2565943,352
3238541,4213a
1649757,3421
2618413,442
2747296,415
3835822,442
2718578,415
2709518,415
2471613,361
4247329,4213a
2782272,442
2641015,3412
4319869,4312
1873465,433
1972710,4213a
1859421,433
3983810,523
2746897,4213a
4042881,4213a
3243105,4213a
3082169,4213
3872634,523
3927584,532
1946703,4312
2033449,343
4068810,5212
2748478,4231t
3647001,343
2903605,451
1602712,4231t
3359314,343
1621296,5212
3000802,4231t
1911812,3412
2549105,352
2193800,3421
2930680,4213
3673654,415
4242532,4213a
3219568,5212
4236406,4312
3802963,523
3908765,5212
3904143,523
4198226,4231t
3078893,3421
2753170,415
2349309,4213a
3160529,4141
4133135,4123
1974513,523
3541271,451
3277031,4312
2271000,4123
3589125,361
2269565,5212
2932933,523
4196775,4141
3417731,451
3051522,4213a
3622139,415
2717434,415
2733052,4123
2468215,343
2866914,532
2767489,4411
2632087,361
1715247,4411
3808901,3412
2578041,352
4120409,3421
3442645,451
2455282,343
2631062,361
2580521,4213a
2523906,352
3587655,361
2488346,4141
2486591,343
3482113,4141
3103895,3421
2745475,4213a
3522680,433
3821345,3421
3270580,5212
2099976,415
3896747,4411
1500219,451
3908138,523
1478459,343
3564836,4123
3706957,4312
3743439,433
1851026,4213
2768517,352
2724708,3412
3375448,532
3959155,532
2882985,343
2254432,4312
1512784,4141
1976946,343
2789415,433
2298686,4321
1599569,4213a
2955384,523
3425356,343
4261676,5212
3643622,451
2888331,4141
4108400,4411
3308542,433
2104724,361
3597231,361
3312639,361
2293841,4312
3299386,415
3138295,4312
3667438,4141
1582366,4123
3910432,4312
1890867,5212
3724707,532
2450084,451
2484050,343
3942572,532
3810996,442
1523431,451
2922662,4123
3425941,4123
4287908,4321
3542885,361
3317219,433
3338228,361
2728955,3421
1952294,4321
3105113,4411
2512158,4411
2276803,4141
2589367,4312
4270850,4312
3819451,3421
2555916,3421
2790398,523
3171312,4312
2500023,4231t
3439942,4312
3335978,523
4243778,4213a
3567018,4123
2512813,343
1809507,433
1808677,433
1951073,442
2022307,4123
1915671,3421
2602787,352
4302152,5212
3792742,451
3448311,532
1899216,442
2380491,4231t
4141101,4123
3869336,4312
2151249,4141
2834805,433
2343631,4231t
1782329,4312
2907886,523
2546863,352
2661688,4213a
4155855,4231t
2454974,343
2108267,352
1626662,352
1560643,523
2141708,415
3584167,442
2592411,352
3813507,3412
2879517,343
3436084,451
1857987,532
4034807,3412
3603905,5212
3359725,352
1547527,4411
2194803,4141
2583426,4231t
3158885,4141
3849816,4321
3009620,532
2023156,532
3284991,5212
2301966,4141
1552158,5212
2231948,3421
3834615,4141
1888004,433
2113426,352
1922641,442
2822912,352
2898603,4411
4100185,343
1918859,3421
3619262,415
3629313,451
3658583,4123
1704053,4312
3326998,361
2784811,451
2392937,4321
1874626,4312
1637805,532
2063496,532
4108867,3421
2636511,3412
2328087,4213
3651962,415
2252846,4123
2089573,4213
1689773,442
1537013,4123
2700653,433
3952357,4213a
3342514,3412
1698492,4231t
2987015,4213
4245745,4321
4319258,4231t
3212663,4213
2909092,523
2177609,4321
1990962,4321
3619080,415
4232623,4231t
1492405,451
3633671,415
2667455,451
2593933,352
2338861,4213
2332506,4213
2382014,4231t
1745376,415
1612312,4321
4190954,4141
3290663,4321
2120815,4123
3268676,5212
3470141,4123
2893733,4411
1941007,442
3149807,4123
2107152,523
2758788,4321
2689106,361
2852178,433
1993260,4321
2852509,5212
2930287,523
3970884,4231t
3554482,3412
2405864,4312
4334068,5212
4180160,4141
1989891,4312
4275335,4411
3658321,4123
4011438,4141
2973207,532
2306499,4411
1782274,415
1942253,442
1515080,4141
4175796,4213
1563396,3412
3110388,5212
2478816,3421
1632121,451
3716486,433
2642030,3421
3513367,352
2206408,3421
1542578,4321
2597533,4411
4266529,5212
3135498,4123
3039565,3412
2017779,532
2098503,352
1860196,4213a
3066473,3412
4150188,4123
3720838,523
3413148,451
3952454,532
3440103,451
3120027,4141
2189743,3421
2229381,3421
3186177,5212
3442517,451
4362115,451
2383798,4231t
3948248,4213
3217769,4411
1777005,415
2523448,352
3883374,343
4342229,361
2488217,343
3065067,4321
4343436,352
2170966,4312
3491920,352
3511001,352
1964807,442
3726369,532
3809454,442
4350794,352
3059391,3412
2215776,4312
2635054,532
1749643,343
3335333,361
4373353,532
1854991,532
3106857,4411
1985987,523
2215685,3421
2461121,343
3377407,451
2238260,4213
2005457,523
3728894,433
2750769,415
1707060,4321
3784492,5212
3124749,4123
3491221,4213a
2577581,352
3586893,361
3788687,4312
2069949,532
1856504,343
1871815,433
1491462,532
2459255,343
3604169,5212
3299294,415
2286829,4141
2052041,4312
4231385,4231t
2792651,433
2199921,3421
1817170,433
2844278,4411
2605031,352
2962293,523
2164105,3412
1779487,415
3736138,433
4359167,352
1772438,415
2480333,343
3062748,3412
2756219,4312
3756759,532
3885107,4141
1817648,433
4007662,352
2151151,4141
3830397,4141
2361552,4411
2075647,4141
2771729,352
3246955,5212
3945959,343
1721965,433
3839924,4213
4104514,3421
2745556,415
2298160,4321
2377005,4231t
2048534,532
3981880,4312
2913244,3412
3229327,4213a
3886998,343
2519206,343
3484594,4213
1613358,4321
1785601,415
2278712,4213
3104930,3421
2069172,5212
3461813,3421
2533330,352
3010628,4321
3167151,4213a
1731410,415
3046862,352
2647887,4123
2163222,4213a
2278349,4141
3869264,4312
1499041,451
1926298,442
3937061,532
4083180,3421
2475178,352
2928269,4141
3765349,433
2125430,532
2478060,3421
1780633,4312
2404478,4312
3458776,523
3094531,3421
3279974,4411
1657050,4123
2867403,442
1514771,451
2042035,4213a
4377939,352
3195421,4213a
2043452,4231t
2686329,4411
1485320,451
2646737,4123
3581291,442
4179182,4141
3130724,4231t
2101553,442
2943580,523
3329050,361
2972844,3412
1702417,4312
4230712,4213
2038546,532
2816658,433
3684957,4411
4019837,4321
2477286,3421
2464788,343
3722587,433
2823104,352
3322115,361
3688313,415
2858557,442
3127084,4123
2302096,4141
1741572,415
1731470,415
4365496,523
4105337,4321
1546262,451
2345548,4213a
3031685,3412
3192684,4411
3450455,532
2243565,4213a
2065049,4411
2991435,352
4335811,343
3057777,3412
3097554,3421
4073745,4312
4298907,4231t
2590612,352
4071195,4312
3877372,523
1485298,451
1992281,523
3107989,4411
2012455,3412
3746487,4141
2805166,433
3189782,4141
3018388,532
1907133,3412
2160298,4213a
2745555,4213a
2099519,352
3513458,4312
3331635,361
3978930,4312
3166999,4213a
3700842,523
1562661,523
3526432,343
1533336,4312
1879893,4321
3889760,4321
3883397,4141
2479306,3421
3842204,442
1644995,451
2148821,4141
3259689,4231t
4014433,361
1573543,523
3292742,4321
3079955,3421
3362604,3421
1996883,4411
2264055,4123
3022368,5212
2231461,5212
2859496,451
2016766,3421
4375077,532
3051604,4213a
4368899,352
2813394,433
2861360,442
2804217,433
3790576,433
1759897,4123
4293350,4312
4337762,361
4032673,4141
3877633,4213
2263530,4123
2688349,4411
3024036,5212
2107469,352
1834250,433
3307533,5212
3444601,451
1569811,3421
4242552,4213a
3945322,4213
3929244,532
3941582,532
2481220,343
2586152,4231t
2702124,442
3041232,4213
4312950,5212
4144984,4123
3028887,3421
2970665,532
2851215,5212
3789899,4312
3227333,4231t
3423828,343
4259422,5212
2794220,523
2440637,343
3154352,4123
3304157,5212
2499577,4231t
4374118,352
3727462,433
3841241,4213a
2449100,451
3744262,4123
1904857,442
2682419,361
4365045,352
2659015,4213
3701306,523
3008923,4312
2486786,4141
2190594,4123
3631096,523
4044646,4213a
4351665,433
2745902,415
2905784,523
2856023,442
3716659,451
2875207,3412
3879024,4213a
3050982,4213a
1734057,451
3784924,5212
1566097,3421
4331263,4312
2948628,4312
3852854,442
2613858,433
4357261,352
2084785,4141
2839403,4321
3226096,4213a
2207901,343
4111388,4411
3937734,4141
3772148,4411
2355963,4321
3323869,451
4197808,4231t
2720895,415
2273651,5212
2431139,343
3742569,433
3751782,4213
2994588,532
2512755,343
2442439,442
1611040,4321
2645076,3421
1872886,4312
3951209,4213a
2079690,3421
3737078,433
2733450,4123
2961300,4411
1540224,4321
3319473,361
1997472,523
3208088,4213
3646523,343
3380162,451
3706511,4312
1820912,523
1643585,532
3291535,5212
1749094,451
3060940,4312
4262470,343
1675852,4231t
3514418,361
4262545,5212
4216464,4213a
3432760,4231t
4317626,5212
1747562,451
1657658,4123
3049418,4213a
3942658,532
2780550,442
4315851,4231t
3457006,3412
4069840,3412
2319410,4213a
2802023,433
3735217,3421
2375554,4231t
3409199,451
3296696,4321
2837828,4312
2181459,3412
1780819,4312
2361021,4213a
3579779,442
2925954,523
3400336,4141
3275549,4321
1788889,4411
1911649,343
1511862,4141
2641869,361
4337811,343
1684712,4213a
2647141,4123
3207063,4312
1777029,415
4337967,343
4172968,4213
3342220,3412
1762361,4123
3342461,361
1938483,4213a
3469098,352
3529959,433
3433503,5212
2270056,4123
2583053,352
1657560,4123
3050811,3412
4018478,415
2390788,5212
4373849,532
1736724,523
1693062,343
2809279,433
2185709,5212
2709169,451
2007316,5212
2521571,352
3582714,343
3519019,415
2393598,4312
4024224,4123
2025327,532
2992095,352
4057001,3412
1827256,433
3817013,343
4092042,3421
2786289,451
3220266,5212
3937125,532
1779607,415
3741955,433
1799716,523
3358624,343
2330885,4213
1764273,4123
2503773,343
3087472,4213a
1486643,523
3261444,4321
2747222,415
1712296,361
3365734,3421
3328379,451
1785384,4321
1497519,3412
2186168,3412
4274101,4411
4149045,4411
3206767,4312
2526047,361
2104081,442
1822793,433
3021970,5212
3719748,523
4174696,4213
1636314,523
4034747,3412
2490580,343
1517576,451
2410076,4411
1593173,442
2502909,343
3705378,415
2933466,4213
2803500,3412
2019047,4123
1834503,3421
2071346,523
4152676,4411
3742697,433
4110143,3421
2940842,4213
2445708,343
2077810,3421
2072284,523
4034635,3412
2580687,4213a
3399263,451
2076614,3421
3674740,415
1783635,4312
2851453,5212
2686401,4411
3171032,4312
3702766,523
4167763,4312
1707279,361
3895125,4411
1942034,4231t
3219686,5212
4100366,4321
4160076,4123
1584946,4123
2687883,4411
4274569,4411
1883974,4411
3558665,3421
4150581,343
2183716,4411
3246118,352
2199427,3421
3858064,4231t
3776265,4231t
2521428,415
4357753,352
1541764,4321
3529179,433
3035815,4141
2589887,4312
2258266,4312
2380929,4411
3320245,361
4205404,4312
3528785,433
2148833,4141
3243716,4411
4266107,5212
2713974,523
3203744,4231t
3440112,4312
1719825,361
3378202,532
3515419,415
1483587,523
4234667,4231t
4372663,532
4137844,4123
3518394,361
3476516,415
2345369,4231t
2638890,361
2378657,4231t
2009711,3412
4295665,4231t
3150165,4123
4176019,4141
3150701,4123
4053118,3412
2568826,352
3349184,361
2763381,4411
2439243,343
3562674,361
1747755,343
3430493,451
3684625,4411
2817623,433
3552074,361
3534532,442
1620895,442
3250485,4213a
2934987,4213a
3909935,5212
3776111,4231t
2993404,4213a
2404966,4312
2582836,4231t
2813625,4141
3039888,4213
2376242,4231t
1702989,4312
3624888,415
1595968,442
4209629,4141
3378018,532
1570438,523
2773988,415
3360092,343
4159771,4231t
2081891,4141
2604170,5212
2272825,5212
3147482,4411
2473590,352
3736542,433
3813604,442
3635868,523
2206810,3421
3625217,451
2468393,343
1851320,4213
1773564,415
2127784,4123
3121821,4123
3937037,532
1663241,451
3057871,3412
2707694,415
2294031,4312
3666763,415
2750386,4231t
1926269,4141
2369850,5212
4115656,3421
2958643,4321
1581299,442
2475311,361
3102942,4321
2937939,4213a
1546224,451
1904082,532
2045758,4231t
1586436,442
4043555,3412
2538595,352
2606501,415
1774858,415
3780746,5212
1986697,4312
2620349,361
3241840,4411
2302542,4141
3430478,4231t
2670703,451
1834269,3421
3108007,4411
2248746,4231t
3244856,352
3762651,433
3550394,361
2484160,343
3881098,4213a
3751947,433
4249382,4411
1838000,433
3255128,4231t
1824323,532
3525110,433
3358967,352
3748205,4141
4243460,4213a
3098482,3421
1943232,4231t
2868348,532
2789050,433
3014315,532
1996665,4411
2834385,433
3539227,451
2879258,415
2066304,5212
2771605,352
3638650,415
1828851,532
2469105,343
3227235,4231t
3552299,532
2746379,4213a
3144321,4321
3409805,451
1760266,415
2227025,3421
3972600,532
4261719,5212
4048366,4213a
2471419,361
1934299,4213a
2087990,4411
1798237,343
2923407,523
3256721,4312
3213001,4213
3688227,415
1533540,4312
4019502,415
3929549,4123
2658083,4213
2887100,352
4123211,4312
2542473,523
3152098,4411
1530558,451
1766590,4141
2106473,352
2069449,532
4006859,3421
3803961,442
4332066,5212
3395433,451
2070747,532
3094023,3421
2773949,5212
2924638,523
1948059,4312
2167511,4231t
2588142,352
3271822,4312
3196917,4213a
2558776,3421
2228721,3421
3810204,442
2550658,532
3765519,4321
1873653,433
4339650,361
4068529,3412
2314623,4321
3965872,532
1512900,4141
1812384,442
1820252,523
3628296,415
3671842,415
2358996,4411
2122975,4123
3828114,4123
2351732,4213a
3264490,4231t
2319723,4213
3587378,4321
1515223,451
2089399,4213
2382941,4411
3918309,3412
2932232,4213
3875434,523
4275711,4411
3504709,352
1526885,4231t
4353573,433
3968558,4231t
1561876,3412
3233488,4312
3508886,4312
1699747,4312
2908636,523
4179133,4213a
2252956,4123
2206099,4213a
2581050,352
2304161,4411
3891103,523
2811016,4123
3887750,343
3087178,4213a
2930765,523
3310904,433
3844684,442
2161986,4213a
3492647,4213a
2980670,4141
2430081,343
2373017,4312
3292294,4321
4345279,352
3287066,4411
4356287,352
3737425,3421
3469922,352
1770680,415
4282027,4321
4128692,4213
2377606,4321
3258540,4321
3547557,361
3209897,4312
2657169,4213
3976468,532
4104528,3421
2444892,343
1953850,4321
4284341,4321
3655770,3421
3115185,3421
2331574,4213
4241095,4213
2493853,343
4185575,4141
2451762,343
1832173,433
4153851,343
3256227,4312
2768193,352
3437441,5212
1942194,4231t
3226037,4231t
3959657,532
3733732,433
2425788,4411
4227647,4213
4335670,361
2516167,5212
4281906,4231t
2462079,3412
4371321,532
3820716,442
2272403,5212
4280708,4231t
3657102,3421
2522134,415
2019646,532
2232267,5212
3759172,343
2058495,532
2370748,5212
2638717,3412
2838900,4312
2121465,4123
4122260,5212
2774726,415
1876477,4321
2479452,3421
2259826,4123
2563792,433
2312719,4321
2934684,523
1861421,433
3245419,5212
3743334,4123
4134389,4213a
3610574,4312
3355651,361
2445881,442
1778636,4213a
2278955,4141
2670677,451
4202529,5212
3897281,4411
3493949,352
1853386,4213
3782586,5212
1899905,523
2653769,361
2173936,4312
2481154,343
2088674,4411
2346374,4213a
3558900,361
1692993,442
3886532,343
2919654,4123
3832712,442
3901142,4231t
3723357,433
3523184,433
2459104,532
2237444,4213
2056510,4321
2849252,4411
2788883,451
2179560,4411
2930045,523
2953856,4312
2374720,4231t
3803289,523
2378063,4231t
4099227,343
4044128,4213a
2069880,5212
3683929,4411
3946438,4213
2733535,415
3162705,4141
3747183,4141
1757337,415
2094216,343
3778411,4231t
3787496,433
1642031,532
2302107,4411
3084681,3421
4208961,4141
2682931,361
2951082,4312
1730266,415
1876292,433
1985922,4231t
1535541,451
3756473,532
2855276,451
2730204,4123
2701446,442
3909533,5212
3089008,352
2357603,4213a
3298131,361
2480454,343
2188673,3421
4134427,4213a
3718947,451
3537186,442
3700590,523
1894529,442
3267894,5212
4335592,361
4326623,343
3623848,442
1477081,352
3586575,361
3776319,4231t
3025253,532
1882948,4411
1793297,4411
4183189,4141
3240441,4213a
2253448,4123
1977264,343
2975992,532
2736053,4141
2234419,5212
2061217,4411
3730369,433
1953263,442
2333909,4321
2765462,415
2365165,4411
2209988,4231t
4002389,4213
2130771,4231t
2659170,361
2998852,532
2415695,5212
1910835,343
4063329,4231t
2519063,5212
2727940,415
2698553,433
3222406,5212
1717477,361
3979400,4312
4081094,3421
3256132,4231t
2432101,361
3174271,4321
3387847,451
4173770,4213
3011130,4321
1626632,352
3000182,4231t
4019314,415
1973553,523
2317443,4213
3609283,361
4297137,4231t
3130384,4231t
3456263,523
3630874,523
1949135,4312
2326283,4231t
2851193,5212
1589557,4141
1486700,451
3822128,442
3218485,4411
4086035,3421
2504219,343
3836725,442
1568262,523
2858396,451
4293430,4312
2419877,343
2434333,361
1886786,433
1501710,3421
3327706,361
3715206,433
4095537,4213a
1741396,415
2755703,4312
1887411,5212
2393114,4312
3534842,442
4131718,4213
3224618,4213a
4116704,3421
3541803,451
2717251,532
2719709,532
2868971,442
2218738,4312
3778918,433
4123674,3421
1617407,4411
3636266,415
3983950,523
4011830,4141
1707765,361
4078771,3421
3983766,523
2937951,4213a
2702792,442
2455916,343
3727653,532
2880595,343
2026660,4141
4322552,4231t
1490969,451
1856106,343
4363877,451
1624479,442
2464120,343
2165203,4231t
3491918,352
2165394,3412
2984870,532
4111796,4411
3015768,532
3519318,361
2453276,343
2505585,343
3950854,532
3264798,4231t
3296736,4321
1548657,4411
2687789,4411
3187898,4141
2943712,523
2073370,523
3787640,433
1565890,523
4273645,4411
2580075,4213a
2749041,415
1479975,343
2884341,4141
2776827,5212
3709887,433
1667115,451
2851043,5212
3644177,343
2978518,532
1931652,4213
3511288,4312
2400324,4411
2737649,4141
1489163,451
4364185,451
2868967,442
3613140,4312
3770277,4321
1894707,442
3338644,361
3262549,4411
2506813,4321
2782755,433
3144657,4321
2706485,451
2745462,415
1927482,442
1733002,415
2902320,5212
3513685,415
2872169,442
3566589,361
3498322,352
4246110,4213a
3016447,4411
3771048,4411
4298057,4231t
4160928,4123
3733736,433
3054108,3412
1685152,4213a
3378959,451
1577485,3421
1997531,4411
2929341,4141
3019423,4411
3601322,4231t
2812823,4141
3812029,3412
4084815,4141
1967477,4213
4211259,4231t
1486321,523
3978632,4312
4372667,532
3676302,4213a
3386366,3421
3016280,532
1824144,523
3487082,4213
3232771,4213a
2184742,3412
3189123,5212
4074710,3412
1967699,4213
2601080,352
1707884,4321
4038362,4213
4108922,4411
1787709,415
4076699,3421
2574250,4213
3068608,4411
4277098,4321
3730573,433
2090188,4411
3023385,532
2631696,532
3534293,361
3559290,361
2347799,4213a
2154042,4213
1919146,442
3996599,4141
2968964,3412
3297861,361
3671974,415
1519496,4213a
2100835,442
1607529,4312
3336069,361
3804254,532
3773998,4411
3619329,433
4347435,352
4373805,532
1852895,433
1703312,361
2282192,4141
1650529,3421
4039648,343
3588755,361
1882819,433
2333217,4321
2661724,4213a
2462860,343
3526766,343
3233738,4312
2214952,3421
4134980,4123
3865896,442
3579075,361
2765696,415
2939235,4213a
3351173,361
4052154,3412
3784388,5212
1480413,343
2320876,4213a
1725206,442
1841883,433
4023566,4123
2958890,523
2036817,343
1926322,442
3607136,361
3124240,4213
2045197,532
1566293,3421
2620077,361
3965168,532
1975103,523
3675708,4213a
2120033,4123
1627132,352
3914754,4312
3277195,4312
2912830,3412
4113970,3421
2795244,523
1764198,415
4289662,4321
3695226,415
3917056,532
3290919,4321
3402885,4213
1997931,4411
2094744,343
1834745,3421
4245501,4321
3249656,5212
2136138,4141
4289652,4321
3873352,523
3065094,3412
3764580,4213a
3374521,451
4342219,361
3773852,4411
1926662,442
3859320,4231t
4287174,4321
4032982,4213
1959138,442
1951054,4321
4372528,352
2843270,433
2801494,3412
3555956,3412
1789313,4411
2772084,532
3740760,4123
3003782,4231t
2823743,3412
3360253,352
2606820,361
2900724,5212
3887382,343
4348840,415
1811758,442
3030716,4123
1659502,451
4180550,4141
4323900,4312
3400700,451
4118095,3421
2160855,3412
1521239,451
1728459,415
1843850,4123
3339378,361
1927761,4141
2104537,442
1636520,523
2543192,352
1622878,5212
2847231,433
3961708,532
4142622,4321
1566666,523
1942839,442
3118254,4123
4014883,361
1560103,532
3845201,4213a
3254989,4312
3494014,4321
2935858,523
3961343,4411
2860479,442
3083225,4213
3995983,4141
2438677,343
2663980,4213a
3088685,4312
3673789,4213
1902297,442
1818763,433
2677933,4312
1838418,433
2960536,4411
2392389,4321
2498830,343
2928483,4141
3242512,4411
3395176,4141
1947037,4312
1921228,4123
2420540,5212
2930861,523
1815979,451
3577356,4213a
3766840,433
2313633,4321
2540535,352
2727719,3421
2574397,352
4162909,4123
3569985,4213
3535998,442
2518632,343
1507122,451
2724683,415
4064587,3412
1746028,415
2517917,5212
3389347,4123
2208548,4231t
2269005,4123
2016688,3421
2732049,415
2652538,4141
4024722,4123
2773586,532
2619646,451
1535482,4312
4136115,4213a
2525915,361
2788281,451
1641622,451
2954984,523
1603543,442
3711402,442
2112809,3421
2403588,4312
3483810,4213
2636332,361
3444455,451
3575012,4213a
3477727,343
3275163,4321
1898869,523
2616080,352
3261570,4321
3480222,352
2939525,352
2456813,343
3759492,343
3453188,3412
1530150,451
4261195,4213a
3122675,4123
3018180,532
2427951,343
1709148,361
3455821,523
2078877,3412
2775195,5212
2971081,532
1616492,442
3307306,4411
2990783,352
1760621,4123
4160063,4231t
2332735,4321
2467634,361
2709424,415
2146536,4123
4068590,5212
1938677,4213a
3853972,442
3294636,4321
3651749,3412
4285338,4321
2866554,532
3294665,5212
2650931,361
2282739,4213a
3914227,523
2671191,451
2092996,343
1685499,361
3808916,442
2485908,4141
4261052,5212
4213818,343
1882201,433
3920584,532
2594104,4321
2922710,4123
4126044,3421
4023769,3412
3752023,433
4304368,5212
4297834,4411
2162324,4213a
3720358,523
1644828,3412
3151673,4123
1799063,343
4299369,4231t
3923630,3421
4327370,4312
1681899,4213
2641201,361
3221935,4213
2102216,361
1734762,415
1956535,4411
3181483,4141
2798733,532
2696248,5212
1991758,4321
2772614,532
